procedure-code,procedure-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
88.722,Echokardiografia przezprzełykowa,26,15.66,44,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
O29,"Równowaga kwasowo-zasadowa (pH, pCO2, pO2, HCO3, BE)",26,15.66,51,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
34.03,Retorakotomia przez ranę operacyjną,25,15.06,39,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
97.42,Usunięcie drenu ze śródpiersia,25,15.06,55,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
F19,Cytomegalovirus (CMV) Przeciwciała IgG (anty-Cytomegalovirus IgG),24,14.46,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1813,Ćwiczenia oddechowe czynne z oporem,24,14.46,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),24,14.46,35,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
91.831,Badanie materiału biologicznego - posiew jakościowy wraz z identyfikacją drobnoustroju i antybiogram,21,12.65,60,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
F23,Cytomegalovirus (CMV) Przeciwciała IgM (anty-Cytomegalovirus IgM),21,12.65,40,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.65,"Wszczepienie zewnętrznego, pulsacyjnego systemu wspomagającego serce",21,12.65,52,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.738,USG klatki piersiowej,21,12.65,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
O43,Transferyna,20,12.05,72,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.21,Cewnikowanie prawego serca,20,12.05,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
O95,Żelazo (Fe),19,11.45,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
X45,Toxoplasma gondii Przeciwciała IgM (anty-Toxolpasma gondii IgM),19,11.45,40,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.153,Całkowite żywienie pozajelitowe,19,11.45,70,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.61,Wszczepienie balona pulsacyjnego,18,10.84,39,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.502,Monitorowanie czynności serca za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter EKG,18,10.84,51,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
X41,Toxoplasma gondii Przeciwciała IgG (anty-Toxoplasma gondii IgG),18,10.84,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1804,Usprawnianie układu oddechowego - oklepywanie,18,10.84,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.3604,Trening marszowy,18,10.84,29,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1814,Nauka kaszlu i odksztuszania,17,10.24,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.005,Konsultacja neurologiczna,17,10.24,45,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
94.38,Psychoterapia podtrzymująca,17,10.24,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
87.410,TK klatki piersiowej bez wzmocnienia kontrastowego,16,9.64,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.2201,Pionizacja bierna,16,9.64,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.281,Echokardiografia jam serca,16,9.64,36,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I25,Amylaza,16,9.64,76,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
33.22,Bronchoskopia fiberoskopowa,15,9.04,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
39.613,Oxygenator,15,9.04,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.2203,Przygotowanie do chodzenia,15,9.04,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I27,Amylaza trzustkowa,14,8.43,68,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.14,Wstrzyknięcie gammaglobulin,13,7.83,68,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
39.982,Opanowanie krwotoku pooperacyjnego - inne,12,7.23,47,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
96.04,Intubacja dotchawicza,12,7.23,39,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
V52,Wirus zapalenia wątroby typu C Przeciwciała IgG,12,7.23,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.2204,Nauka czynności lokomocyjnych,11,6.63,35,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.714,USG  naczyń szyi - doppler,11,6.63,43,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
C69,Retykulocyty,11,6.63,35,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.04,Opieka pielęgniarki lub położnej,11,6.63,42,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.621,Wprowadzenie pompy serca,11,6.63,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
39.65,Pozaustrojowa oksygenacja membranowa (ECMO),10,6.02,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.665,"System wspomagający serce, obrotowa pompa",10,6.02,45,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
96.782,Ciągła mechaniczna wentylacja trwająca 96 lub więcej godzin,10,6.02,61,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.602,Pulsoksymetria,10,6.02,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.64,Usunięcie systemu wspomagającego serce,10,6.02,42,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.664,Prawokomorowe urządzenie wspomagające (RVAD),10,6.02,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
N58,Prokalcytonina,10,6.02,57,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.002,Konsultacja kardiologiczna,10,6.02,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
00.121,Terapia tlenkiem azotu,10,6.02,43,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.56,Koronarografia z użyciem dwóch cewników,10,6.02,85,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
U18,Legionella pneumophila Antygen,9,5.42,148,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
U38,Mycoplasma pneumoniae Antygen,9,5.42,148,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
94.09,Psychologiczna ocena stanu psychicznego - inne niż wymienione,9,5.42,26,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
S59,Chlamydia Antygen (Chlamydia Antygen),9,5.42,148,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.540,Monitorowanie podstawowych funkcji życiowych,9,5.42,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
94.39,Psychoterapia indywidualna - inne,9,5.42,35,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
W35,Pneumocystis carinii (jirovecii) Antygen (oocysty),9,5.42,148,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.3601,Trening interwałowy na bieżni lub cykloergomertze rowerowym,9,5.42,28,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.68,Monitorowanie rzutu serca inną techniką,8,4.82,51,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
T17,Digoksyna,8,4.82,60,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.734,USG jamy opłucnej,8,4.82,37,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.62,Monitorowanie centralnego ciśnienia żylnego,8,4.82,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.622,"Wprowadzenie systemu wspomagającego serce, BNO",8,4.82,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.87,Żywienie dojelitowe,8,4.82,68,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.631,Wymiana części istniejącego urządzenia wspomagającego komory serca (VAD),8,4.82,74,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.010,TK jamy brzusznej lub miednicy małej bez wzmocnienia kontrastowego,7,4.22,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.3602,Trening ciągły na bieżni lub cykloergometrze rowerowym,7,4.22,63,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
39.61,Krążenie pozaustrojowe w operacjach na otwartym sercu,7,4.22,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.61,Monitorowanie systemowego ciśnienia tętniczego,7,4.22,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
33.29,Inne zabiegi diagnostyczne na płucach i oskrzelach,7,4.22,70,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
87.411,TK klatki piersiowej bez i ze wzmocnieniem kontrastowym,7,4.22,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
F43,Wirus Epstein Barr Przeciwciała IgM (anty-Epstein-Barr (EA) IgM,7,4.22,62,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
T61,Wankomycyna,7,4.22,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
L46,Gonadotropina kosmówkowa - podjednostka beta (beta-HCG),7,4.22,22,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
A07,Białko w moczu,7,4.22,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.549,Monitorowanie elektrokardiograficzne - inne,7,4.22,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
39.951,Hemodializa,6,3.61,49,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.008,Konsultacja chirurgiczna,6,3.61,55,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.218,Podanie antybiotyku dożylnie lub we wlewie,6,3.61,39,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
57.01,Cewnikowanie pęcherza przez cewkę jednorazowe,6,3.61,61,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
100.61,Założenie cewnika do tętnicy,6,3.61,61,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.3605,Trening marszowy z przyborami,6,3.61,39,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
34.041,Drenaż jamy opłucnowej,6,3.61,55,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
S81,Clostridium difficile Antygen/ Toksyna A + B,6,3.61,55,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.632,Wymiana systemu wspomagającego serce,6,3.61,50,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
31.1,Tracheostomia czasowa,6,3.61,52,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I61,Antygen swoisty dla stercza (PSA) całkowity,6,3.61,48,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
L05,Ferrytyna,6,3.61,19,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.751,USG naczyń nerkowych - doppler,5,3.01,31,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
91.821,Badanie materiału biologicznego - posiew jakościowy i ilościowy,5,3.01,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
L07,alfa-fetoproteina (AFP),5,3.01,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.405,Kontrola automatycznego kardiowertera-defibrylatora jedno- lub dwujamowego z oceną zdarzeń arytmicznych,5,3.01,29,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.296,24-godzinny dożylny wlew agonistów receptorów beta-adrenergicznych,5,3.01,78,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.776,USG naczyń kończyn górnych - doppler,5,3.01,30,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
86.07,Wprowadzenie wszczepialnego dostępu do naczynia żylnego,5,3.01,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
O59,Troponina I,5,3.01,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
96.75,Ciągła wentylacja przez tracheostomię,5,3.01,60,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
C63,Płytki krwi - badanie agregacji,5,3.01,35,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I41,Antygen CA 125 (CA125),5,3.01,38,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1121,Ćwiczenia bierne wykonywane manualnie,5,3.01,60,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
34.093,Otwarty drenaż klatki piersiowej,5,3.01,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.4998,Inne otwarte zabiegi naprawcze serca i osierdzia,5,3.01,59,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
P68,Morfina,5,3.01,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I97,Chlorek(Cl),5,3.01,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.442,Sześciominutowy test marszu,4,2.41,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
T57,Tobramycyna,4,2.41,53,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
N11,Mleczan,4,2.41,53,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
87.033,TK tętnic głowy i szyi,4,2.41,19,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
E65,Oznaczenie grupy krwi układu ABO i Rh,4,2.41,36,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
C37,Limfocyty B,4,2.41,33,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.642,Monitorowanie ciśnienia zaklinowania w kapilarach płucnych przy pomocy cewnika Swana Ganza,4,2.41,52,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1132,Ćwiczenia wspomagane,4,2.41,61,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
91.891,Badanie mikroskopowe materiału biologicznego - preparat  bezpośredni,4,2.41,53,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I53,Antygen karcynoembrionalny (CEA),4,2.41,40,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
I79,"Białko całkowite, rozdział elektroforetyczny",4,2.41,73,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
97.443,Usunięcie balona do kontrapulsacji wewnątrzaortalnej [IABP],4,2.41,71,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
23.0103,Porada lekarska,4,2.41,26,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.0010,Konsultacja dermatologiczna,3,1.81,33,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.297,24-godzinny dożylny wlew - innych leków inotropowo dodatnich,3,1.81,62,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.0,Perikardiocenteza,3,1.81,51,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.94,Nebulizacja,3,1.81,80,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
O11,Przeciwciała przeciw płytkom krwi,3,1.81,87,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.523,Teletransmisja 12-odprowadzeniowego zapisu EKG,3,1.81,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.772,Usunięcie przezżylnej elektrody przezskórne,3,1.81,76,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
G05,Białko C,3,1.81,15,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.57,Koronarografia - inne,3,1.81,62,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1301,Ćwiczenia izometryczne,3,1.81,60,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1204,Ćwiczenia samowspomagane,3,1.81,27,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
34.02,Torakotomia zwiadowcza,3,1.81,35,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.08,Przetoczenie środków zastępczych osocza,3,1.81,41,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.003,Konsultacja kardiochirurgiczna,2,1.2,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.61,Kardiowersja przedsionków (częstoskurczu nadkomorowego),2,1.2,45,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
N69,Przeciwciała przeciw cytoplazmie (ANCA),2,1.2,29,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.521,Elektrokardiografia nieokreślona,2,1.2,106,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.24,Pomiar szybkości odpływu moczu,2,1.2,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
T11,Cyklosporyna A (CsA),2,1.2,68,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
100.10,Znieczulenie całkowite dożylne (do 30 minut),2,1.2,15,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
90.59,Mikroskopowe badanie krwi - inne badania mikroskopowe,2,1.2,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.152,Częściowe żywienie pozajelitowe,2,1.2,73,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
00.542,"Wszczepienie urządzenia CRT-D z usunięciem jakiegokolwiek istniejącego urządzenia CRT-D, CRT-P, rozrusznika lub defibrylatora",2,1.2,61,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
F49,Wirus Epstein Barr Przeciwciała IgG (anty-Epstein-Barr (VCA) IgG (ilościowy),2,1.2,21,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.383,Badanie spirometryczne,2,1.2,65,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
99.97900,Farmakoterapia doustna,2,1.2,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
89.63,Monitorowanie ciśnienia w tętnicy płucnej,2,1.2,53,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.3939,Laseroterapia,2,1.2,60,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
37.992,"Usunięcie generatora impulsów do kardiowersji/ defibrylacji, bez wymiany",2,1.2,75,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1133,Ćwiczenia prowadzone,2,1.2,47,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
35.79,Zamknięcie ubytku przegrody serca - inne,2,1.2,44,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
87.42,Tomografia klatki piersiowej - inne,2,1.2,66,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
O21,Przeciwciała przeciwjądrowe (ANA),2,1.2,29,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.14,Odtwarzanie gry stawowej,2,1.2,46,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.012,TK jamy brzusznej lub miednicy małej bez wzmocnienia kontrastowego i co najmniej dwie fazy ze wzmocnieniem kontrastowym,2,1.2,154,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
F46,Wirus Epstein Barr Przeciwciała IgM (anty-Epstein-Barr (EBNA) IgM,2,1.2,36,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
F87,Wirus/ przeciwciała nabytego niedoboru odporności (HIV) Antygen p24,2,1.2,110,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
36.071,Wprowadzenie dwóch stentów uwalniających leki do tętnicy wieńcowej,2,1.2,130,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
93.1131,Ćwiczenia czynno-bierne,2,1.2,75,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
87.421,Tomografia komputerowa serca - badanie morfologii i czynności mięśnia sercowego,2,1.2,25,PRZESZCZEPIENIE/WSPOMAGANIE SERCA,1w,2016,2016
88.721,Echokardiografia,37,84.09,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
M37,Kreatynina,34,77.27,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
G21,Czas protrombinowy (PT),34,77.27,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),33,75.0,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
G11,Czas częściowej tromboplastyny po aktywacji (APTT),32,72.73,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
L43,Glukoza z krwi żylnej,29,65.91,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
I17,Aminotransferaza alaninowa (ALT),28,63.64,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
88.722,Echokardiografia przezprzełykowa,28,63.64,6,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
I19,Aminotransferaza asparaginianowa (AST),27,61.36,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
V39,Wirus zapalenia wątroby typu B HBs Antygen,25,56.82,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
C55,"Morfologia krwi, z pełnym różnicowaniem granulocytów",23,52.27,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
I81,Białko C-reaktywne (CRP),21,47.73,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
I99,Cholesterol całkowity,21,47.73,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
O49,Triglicerydy,19,43.18,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
K01,Cholesterol HDL,19,43.18,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
C53,Morfologia krwi 8-parametrowa,18,40.91,6,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
87.440,RTG klatki piersiowej,18,40.91,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
O35,Sód (Na),18,40.91,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
N24,NT-proBNP,17,38.64,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
I89,Bilirubina całkowita,15,34.09,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
N13,Mocznik,15,34.09,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
N45,Potas (K),14,31.82,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
L69,Hormon tyreotropowy (TSH),14,31.82,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
35.99,Inne operacje zastawek serca,13,29.55,6,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
100.02,Znieczulenie ogólne dotchawicze z monitorowaniem rozszerzonym (od 2 do 4 godzin),13,29.55,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
35.961,Przezskórna balonowa walwuloplastyka,12,27.27,10,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
K03,Cholesterol LDL,11,25.0,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
35.969,Przezskórna walwuloplastyka - inne,10,22.73,8,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
O61,Troponina T,9,20.45,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
37.4999,Inne przezskórne zabiegi naprawcze serca i osierdzia,9,20.45,5,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
89.442,Sześciominutowy test marszu,8,18.18,7,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
F89,Wirus/ przeciwciała nabytego niedoboru odporności (HIV) Przeciwciała całkowite,8,18.18,9,PRZEZCEWNIKOWA NIEOPERACYJNA NAPRAWA ZASTAWKI MITRALNEJ,1w,2016,2016
