branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,38184,40236,1.05,0.56,21.62,2,2,,,,,Q23 OPERACJE ŻYLAKÓW Z SAFENEKTOMIĄ *,1a,2017,2017
,,2786,2864,1.03,0.04,1.54,2,2,,,,,Q24 OPERACJE ŻYLAKÓW BEZ SAFENEKTOMII *,1a,2017,2017
,,732,758,1.04,0.01,0.41,4,3,,,,,Q31 CHOROBY KRWOTOCZNE NACZYŃ MÓZGOWYCH  - REMODELING NACZYŃ Z ZASTOSOWANIEM STENTU *,1a,2017,2017
,,853,873,1.02,0.01,0.47,5,3,,,,,Q32 CHOROBY KROWOTOCZNE NACZYŃ MÓZGOWYCH - DUŻY ENDOWASKULARNY ZABIEG NAPRAWCZY *,1a,2017,2017
,,1720,1900,1.1,0.03,1.02,4,3,,,,,Q33 CHOROBY KRWOTOCZNE NACZYŃ MÓZGOWYCH - ŚREDNI ENDOWASKULARNY ZABIEG NAPRAWCZY *,1a,2017,2017
,,3560,3786,1.06,0.05,2.03,2,2,,,,,Q41 ZABIEGI ENDOWASKULARNE - 1. GRUPA *,1a,2017,2017
,,10004,10922,1.09,0.15,5.87,2,2,,,,,Q42G ZABIEGI ENDOWASKULARNE - 2. I 3. GRUPA *,1a,2017,2017
,,3119,3229,1.04,0.05,1.74,3,2,,,,,Q44 ZABIEGI ENDOWASKULARNE - 4. GRUPA *,1a,2017,2017
,,2467,2965,1.2,0.04,1.59,2,2,,,,,Q45 ZABIEGI ENDOWASKULARNE - 5. GRUPA *,1a,2017,2017
,,839,910,1.08,0.01,0.49,3,2,,,,,Q46 ZABIEGI ENDOWASKULARNE - 6. GRUPA *,1a,2017,2017
,,3517,3725,1.06,0.05,2.0,3,2,,,,,Q47 ZABIEGI ENDOWASKULARNE - 7. GRUPA *,1a,2017,2017
,,4020,4121,1.03,0.06,2.21,2,2,,,,,Q48 RADIOLOGIA ZABIEGOWA - ZABIEGI DIAGNOSTYCZNE *,1a,2017,2017
,,346,360,1.04,0.01,0.19,2,2,,,,,Q51 DOSTĘP NACZYNIOWY W LECZENIU NERKOZASTĘPCZYM Z WYKORZYSTANIEM PROTEZ NACZYNIOWYCH *,1a,2017,2017
,,7944,10590,1.33,0.15,5.69,2,1,,,,,Q52 DOSTĘP NACZYNIOWY W LECZENIU NERKOZASTĘPCZYM *,1a,2017,2017
,,50305,54430,1.08,0.76,29.25,5,2,,,,,Q66 CHOROBY NACZYŃ,1a,2017,2017
,,994,1188,1.2,0.02,0.52,31,29,,,,,S01 INTENSYWNE LECZENIE OSTRYCH BIAŁACZEK > 17 R.Ż,1a,2017,2017
,,3638,4198,1.15,0.06,1.83,17,11,,,,,S02 CHOROBY UKŁADU KRWIOTWÓRCZEGO I ODPORNOŚCIOWEGO > 10 DNI,1a,2017,2017
,,15322,23234,1.52,0.33,10.16,4,2,,,,,S03 CHOROBY UKŁADU KRWIOTWÓRCZEGO I ODPORNOŚCIOWEGO > 1 DNIA,1a,2017,2017
,,12287,22040,1.79,0.31,9.63,0,0,,,,,S04 CHOROBY UKŁADU KRWIOTWÓRCZEGO I ODPORNOŚCIOWEGO < 2 DNI,1a,2017,2017
,,12855,13377,1.04,0.19,5.85,14,11,,,,,"S05 ZABURZENIA KRZEPLIWOŚCI, INNE CHOROBY KRWI I ŚLEDZIONY > 10 DNI",1a,2017,2017
,,19983,25155,1.26,0.35,10.99,4,2,,,,,"S06 ZABURZENIA KRZEPLIWOŚCI, INNE CHOROBY KRWI I ŚLEDZIONY > 1 DNIA",1a,2017,2017
,,11330,17430,1.54,0.24,7.62,0,0,,,,,"S07 ZABURZENIA KRZEPLIWOŚCI, INNE CHOROBY KRWI I ŚLEDZIONY < 2 DNI",1a,2017,2017
,,301,359,1.19,0.0,0.16,36,35,,,,,S08 INTENSYWNE LECZENIE OSTRYCH BIAŁACZEK < 18 R.Ż,1a,2017,2017
,,27,30,1.11,0.0,0.01,15,6,,,,,S11 OKOŁOURAZOWE LUB OKOŁOZABIEGOWE LECZENIE SKAZ KRWOTOCZNYCH,1a,2017,2017
,,1072,1156,1.08,0.02,0.51,23,21,,,,,S21 PRZESZCZEPIENIE AUTOLOGICZNYCH KOMÓREK KRWIOTWÓRCZYCH *,1a,2017,2017
,,158,161,1.02,0.0,0.07,39,38,,,,,S22 PRZESZCZEPIENIE ALLOGENICZNYCH KOMÓREK KRWIOTWÓRCZYCH OD RODZEŃSTWA IDENTYCZNEGO W HLA *,1a,2017,2017
,,437,446,1.02,0.01,0.19,43,38,,,,,S23 PRZESZCZEPIENIE ALLOGENICZNYCH KOMÓREK KRWIOTWÓRCZYCH OD DAWCY ALTERNATYWNEGO *,1a,2017,2017
,,5731,27543,4.81,0.39,12.04,0,0,,,,,S33 CHOROBY ALERGICZNE >17 R.Ż.,1a,2017,2017
,,98,100,1.02,0.0,0.04,7,7,,,,,S40 INTENSYWNE LECZENIE ZATRUĆ,1a,2017,2017
,,341,343,1.01,0.0,0.15,5,3,,,,,S41E ZATRUCIE CIĘŻKIE > 65 R.Ż.,1a,2017,2017
,,2681,2766,1.03,0.04,1.21,3,3,,,,,S41F ZATRUCIE CIĘŻKIE < 66 R.Ż.,1a,2017,2017
,,842,856,1.02,0.01,0.37,7,7,,,,,S42E ZATRUCIE ŚREDNIE > 65 R.Ż.,1a,2017,2017
,,1501,1531,1.02,0.02,0.67,3,2,,,,,S42F ZATRUCIE ŚREDNIE < 66 R.Ż.,1a,2017,2017
,,26628,27877,1.05,0.39,12.18,2,1,,,,,S43 ZATRUCIE LEKKIE,1a,2017,2017
,,480,526,1.1,0.01,0.23,6,6,,,,,S44 INNE STANY W TOKSYKOLOGII,1a,2017,2017
,,2486,3845,1.55,0.05,1.68,3,2,,,,,S51 AIDS - LECZENIE CHOROBY PEŁNOOBJAWOWEJ,1a,2017,2017
,,4900,7072,1.44,0.1,3.09,1,0,,,,,S52 NIEDOBORY ODPORNOŚCI INNE NIŻ HIV/ AIDS,1a,2017,2017
,,965,990,1.03,0.01,0.43,7,7,,,,,S55E GORĄCZKA NIEJASNEGO POCHODZENIA > 65 R.Ż.,1a,2017,2017
,,3765,3836,1.02,0.05,1.68,4,2,,,,,S55F GORĄCZKA NIEJASNEGO POCHODZENIA < 66 R.Ż.,1a,2017,2017
,,16523,17180,1.04,0.24,7.51,12,11,,,,,S56 POSOCZNICA O CIĘŻKIM PRZEBIEGU,1a,2017,2017
,,2074,2094,1.01,0.03,0.92,4,2,,,,,S57 INNE CHOROBY WIRUSOWE,1a,2017,2017
,,21196,23455,1.11,0.33,10.25,7,2,,,,,S60 CHOROBY ZAKAŹNE NIEWIRUSOWE,1a,2017,2017
,,17,17,1.0,0.0,0.02,9,2,,,,,T01 KRANIOTOMIA W OKREŚLONYCH OBRAŻENIACH MNOGICH Z PW *,1a,2017,2017
,,101,101,1.0,0.0,0.14,16,3,,,,,T02 KRANIOTOMIA W OKREŚLONYCH OBRAŻENIACH MNOGICH *,1a,2017,2017
,,42,42,1.0,0.0,0.06,29,40,,,,,T03 ZAOPATRZENIE MIEDNICY I UDA W OBRAŻENIACH MNOGICH Z PW *,1a,2017,2017
,,214,214,1.0,0.0,0.3,18,11,,,,,T04 ZAOPATRZENIE MIEDNICY I UDA W OBRAŻENIACH MNOGICH *,1a,2017,2017
,,63,63,1.0,0.0,0.09,28,1,,,,,T05 INNE ZABIEGI W OBRAŻENIACH MNOGICH Z PW *,1a,2017,2017
,,353,353,1.0,0.0,0.5,19,15,,,,,T06 INNE ZABIEGI W OBRAŻENIACH MNOGICH *,1a,2017,2017
,,68597,70042,1.02,0.98,98.64,3,2,,,,,T07 LECZENIE ZACHOWAWCZE URAZÓW,1a,2017,2017
,,10,10,1.0,0.0,0.01,10,9,,,,,T08 LECZENIE ZACHOWAWCZE OBRAŻEŃ MNOGICH Z PW,1a,2017,2017
,,165,165,1.0,0.0,0.23,12,8,,,,,T09 LECZENIE ZACHOWAWCZE OBRAŻEŃ MNOGICH,1a,2017,2017
,,165,171,1.04,0.09,,8,3,,,,,ABLACJA U CHORYCH Z ROZPOZNANIEM BURZY ELEKTRYCZNEJ,1b,2017,2017
,,2675,3038,1.14,1.58,,0,0,,,,,BADANIE AUDIOLOGICZNE DZIECI (DO 4 R.Ż.),1b,2017,2017
,,5361,5963,1.11,3.11,,0,0,,,,,BADANIE PEDOAUDIOLOGICZNE W PODEJRZENIU GŁUCHOTY U DZIECKA,1b,2017,2017
,,401,427,1.06,0.22,,5,2,,,,,CIĘŻKA NIEWYDOLNOŚĆ SERCA - KWALIFIKACJA DO PRZESZCZEPU SERCA/ PŁUCA/ SERCA I PŁUC,1b,2017,2017
,,458,540,1.18,0.28,,18,13,,,,,"CIĘŻKIE POWIKŁANIA INFEKCYJNE U CHOREGO PO PRZESZCZEPIENIU NARZĄDU LUB SZPIKU, WYMAGAJĄCE INTENSYWNEGO LECZENIA PRZECIWGRZYBICZEGO I/LUB PRZECIWWIRUSOWEGO - DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU >3 DNI",1b,2017,2017
,,27,27,1.0,0.01,,0,0,,,,,DIAGNOSTYKA I LECZENIE CHOREGO Z NIEWYDOLNOŚCIĄ SERCA W OKRESIE KWALIFIKACJI DO PRZESZCZEPU SERCA,1b,2017,2017
,,61,61,1.0,0.03,,10,10,,,,,DIAGNOSTYKA I LECZENIE CHOREGO Z NIEWYDOLNOŚCIĄ WĄTROBY W OKRESIE KWALIFIKACJI DO PRZESZCZEPU WĄTROBY,1b,2017,2017
,,5,5,1.0,0.0,,1,1,,,,,DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE WYŁĄCZNIE OBU NEREK,1b,2017,2017
,,59,66,1.12,0.03,,0,0,,,,,DIAGNOSTYKA POTENCJALNEGO DAWCY NARZĄDÓW BEZ POBRANIA - KATEGORIA I,1b,2017,2017
,,401,401,1.0,0.21,,0,0,,,,,DOPASOWANIE PROCESORA MOWY SYSTEMU IMPLANTU ŚLIMAKOWEGO LUB ZAKOTWICZONEGO NA PRZEWODNICTWO KOSTNE,1b,2017,2017
,,212,212,1.0,0.11,,0,0,,,,,DOPASOWANIE PROCESORA MOWY SYSTEMÓW IMPLANTÓW ELEKTRONICZNYCH PROTEZ SŁUCHU INNYCH NIŻ NA PRZEWODNICTWO KOSTNE,1b,2017,2017
,,42,42,1.0,0.02,,0,0,,,,,DOPASOWANIE ZEWNĘTRZNEGO PRZETWORNIKA MOWY SYSTEMÓW IMPLANTÓW NA PRZEWODNICTWO KOSTNE,1b,2017,2017
,,262,263,1.0,0.14,,10,8,,,,,ENDOWASKULARNE ZAOPATRZENIE TĘTNIAKÓW AORTY OBEJMUJĄCYCH TĘTNICE TRZEWNE I NERKOWE,1b,2017,2017
,,5319,5865,1.1,3.05,,51,0,,,,,GRUŹLICA - LECZENIE DŁUGOTERMINOWE,1b,2017,2017
,,270,330,1.22,0.17,,36,10,,,,,"GRUŹLICA WIELOLEKOOPORNA, MYKOBAKTERIOZY - LECZENIE DŁUGOTERMINOWE",1b,2017,2017
,,420,476,1.13,0.25,,3,3,,,,,HOSPITALIZACJA DO BRACHYTERAPII I TERAPII IZOTOPOWEJ,1b,2017,2017
,,7399,10433,1.41,5.43,,2,2,,,,,HOSPITALIZACJA DO BRACHYTERAPII I TERAPII IZOTOPOWEJ - W ODDZIALE RADIOTERAPII/ONKOLOGII KLINICZNEJ,1b,2017,2017
,,3282,3991,1.22,2.08,,31,1,,,,,HOSPITALIZACJA DO CHEMIORADIOTERAPII > 18 R.Ż.,1b,2017,2017
,,20,26,1.3,0.01,,6,0,,,,,HOSPITALIZACJA DO DIALIZY WĄTROBOWEJ,1b,2017,2017
,,179,473,2.64,0.25,,5,5,,,,,HOSPITALIZACJA DO TELERADIOTERAPII /TERAPII PROTONOWEJ NOWOTWORÓW ZLOKALIZOWANYCH POZA NARZĄDEM WZROKU <18 R.Ż. W ODDZIALE ONKOLOGII I HEMATOLOGII DZIECIĘCEJ,1b,2017,2017
,,20958,24150,1.15,12.58,,10,4,,,,,HOSPITALIZACJA DO TELERADIOTERAPII /TERAPII PROTONOWEJ NOWOTWORÓW ZLOKALIZOWANYCH POZA NARZĄDEM WZROKU>17 R.Ż.,1b,2017,2017
,,4380,4427,1.01,2.31,,0,0,,,,,HOSPITALIZACJA PRZED PRZEKAZANIEM DO OŚRODKA O WYŻSZYM POZIOMIE REFERENCYJNYM,1b,2017,2017
,,17848,18888,1.06,9.84,,6,1,,,,,HOSPITALIZACJA WYŁĄCZNIE W ODDZIALE ANESTEZJOLOGII I INTENSYWNEJ TERAPII,1b,2017,2017
,,70433,75289,1.07,39.21,,1,0,,,,,HOSPITALIZACJA Z PRZYCZYN NIE UJĘTYCH GDZIE INDZIEJ,1b,2017,2017
,,44,49,1.11,0.03,,1,0,,,,,"HOSPITALIZACJA ZWIAZANA Z WYTWORZENIEM STAŁEGO DOSTĘPU NACZYNIOWEGO Z UŻYCIEM CEWNIKA TYPU BROVIAC, HICKMAN LUB GROSHONG",1b,2017,2017
,,74,74,1.0,0.04,,7,4,,,,,"HOSPITALIZACJA ZWIĄZANA Z GRAFTEKTOMIĄ - DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU",1b,2017,2017
,,885,1250,1.41,0.65,,3,1,,,,,"HOSPITALIZACJA ZWIĄZANA Z KWALIFIKACJĄ DO PRZESZCZEPU WĄTROBY, TRZUSTKI, SERCA, PŁUCA, SERCA I PŁUCA",1b,2017,2017
,,25,314,12.56,0.16,,0,0,,,,,HOSPITALIZACJA ZWIĄZANA Z LDL-AFEREZĄ,1b,2017,2017
,,4247,11065,2.61,5.76,,0,0,,,,,"HOSPITALIZACJA ZWIĄZANA Z PRZETOCZENIEM KRWI, PRODUKTÓW KRWIOPOCHODNYCH W TYM IMMUNOGLOBULIN",1b,2017,2017
,,283,597,2.11,0.31,,0,0,,,,,HOSPITALIZACJA ZWIĄZANA Z WYKONANIEM AFEREZY LECZNICZEJ POZA PLAZMAFEREZĄ I LDL-AFEREZĄ,1b,2017,2017
,,10,10,1.0,0.01,,10,1,,,,,HOSPITALIZACJA ŚWIADCZENIOBIORCY KOC II/III W ODDZIALE ANESTEZJOLOGII I INTENSYWNEJ TERAPII,1b,2017,2017
,,5290,5336,1.01,2.78,,0,0,,,,,IMPLANTACJA PORTU NACZYNIOWEGO Z HOSPITALIZACJĄ,1b,2017,2017
,,446,449,1.01,0.23,,3,2,,,,,KWALIFIKACJA DO PRZESZCZEPU NERKI - BADANIE WSTĘPNE,1b,2017,2017
,,49,50,1.02,0.03,,3,3,,,,,KWALIFIKACJA DO PRZESZCZEPU NERKI I TRZUSTKI,1b,2017,2017
,,59,61,1.03,0.03,,1,0,,,,,KWALIFIKACJA DO PRZESZCZEPU NERKI I/LUB TRZUSTKI - BADANIE KONTROLNE,1b,2017,2017
,,22,47,2.14,0.02,,2,2,,,,,LECZENIE MELFALANEM SIATKÓWCZAKA OKA,1b,2017,2017
,,35,37,1.06,0.02,,25,20,,,,,MYKOBAKTERIOZY - LECZENIE  DŁUGOTERMINOWE,1b,2017,2017
,,298,611,2.05,0.32,,3,1,,,,,"OSTRE ODRZUCANIE PRZESZCZEPU LUB OSTRA CHOROBA PRZESZCZEP PRZECIW GOSPODARZOWI - DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA OD WYKONANIA PRZESZCZEPU",1b,2017,2017
,,79,167,2.11,0.09,,4,4,,,,,"OSTRE STERYDOOPORNE ODRZUCANIE  PRZESZCZEPU LUB OSTRA CHOROBA PRZESZCZEP PRZECIW GOSPODARZOWI - DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA OD WYKONANIA PRZESZCZEPU",1b,2017,2017
,,411,436,1.06,0.23,,4,2,,,,,"PADACZKA LEKOOPORNA - DIAGNOSTYKA (NMR/ TK, VIDEO EEG, HOLTER EEG), LECZENIE (MIN 2 BADANIA Z WYMIENIONYCH), LECZENIE",1b,2017,2017
,,12,14,1.17,0.01,,0,0,,,,,PLAZMAFEREZA LECZNICZA Z HOSPITALIZACJĄ,1b,2017,2017
,,44,44,1.0,0.02,,6,5,,,,,POBRANIE NERKI OD DAWCY ŻYWEGO,1b,2017,2017
,,8,8,1.0,0.0,,6,4,,,,,POBRANIE NERKI OD DAWCY ŻYWEGO LAPAROSKOPOWO,1b,2017,2017
,,305,428,1.4,0.22,,3,1,,,,,"POGORSZENIE CZYNNOŚCI PRZESZCZEPIONEGO NARZĄDU - DIAGNOSTYKA, LECZENIE  OD 31 DNIA PO WYKONANIU PRZESZCZEPU",1b,2017,2017
,,372,465,1.25,0.24,,1,0,,,,,"POWIKŁANIA INFEKCYJNE U CHOREGO PO PRZESZCZEPIENIU NARZĄDU LUB SZPIKU - DIAGNOSTYKA, LECZENIE ( DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU) <4 DNI",1b,2017,2017
,,1736,2236,1.29,1.16,,10,7,,,,,"POWIKŁANIA INFEKCYJNE U CHOREGO PO PRZESZCZEPIENIU NARZĄDU LUB SZPIKU - DIAGNOSTYKA, LECZENIE (DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU) >3 DNI",1b,2017,2017
,,2027,3417,1.69,1.78,,0,0,,,,,"POWIKŁANIA NIEINFEKCYJNE U CHOREGO PO PRZESZCZEPIENIU NARZĄDU LUB SZPIKU - DIAGNOSTYKA, LECZENIE ( DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU) <4 DNI",1b,2017,2017
,,2105,2617,1.24,1.36,,6,4,,,,,"POWIKŁANIA NIEINFEKCYJNE U CHOREGO PO PRZESZCZEPIENIU NARZĄDU LUB SZPIKU - DIAGNOSTYKA, LECZENIE (DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU) >3 DNI",1b,2017,2017
,,74,76,1.03,0.04,,23,17,,,,,PRZEWLEKŁA WENTYLACJA PACJENTA W ODDZIALE,1b,2017,2017
,,500,952,1.9,0.5,,1,1,,,,,"PRZEWLEKŁE ODRZUCANIE PRZESZCZEPU LUB PRZEWLEKŁA CHOROBA PRZESZCZEP PRZECIW GOSPODARZOWI  - DIAGNOSTYKA, LECZENIE (DIAGNOSTYKA, LECZENIE PACJENTA OD 31 DNIA PO WYKONANIU PRZESZCZEPU)",1b,2017,2017
,,229,229,1.0,0.12,,6,3,,,,,PRZYMUSOWA HOSPITALIZACJA ZGODNIE Z ART. 34 USTAWY Z DNIA 5 GRUDNIA 2008 R. O ZAPOBIEGANIU ORAZ ZWALCZANIU ZAKAŻEŃ I CHORÓB ZAKAŹNYCH U LUDZI,1b,2017,2017
,,2794,2966,1.06,1.54,,27,14,,,,,ROZLICZENIE ZA ZGODĄ PŁATNIKA,1b,2017,2017
,,1580,1612,1.02,0.84,,0,0,,,,,WIELOSPECJALISTYCZNA DIAGNOSTYKA W KIERUNKU WSZCZEPIENIA IMPLANTU W CAŁKOWITEJ GŁUCHOCIE,1b,2017,2017
,,223,359,1.61,0.19,,0,0,,,,,WSTĘPNA DIAGNOSTYKA POTENCJALNEGO DAWCY ŻYWEGO NERKI LUB WĄTROBY,1b,2017,2017
,,27,28,1.04,0.01,,0,0,,,,,WYTWORZENIE STAŁEGO DOSTĘPU NACZYNIOWEGO Z WYTWORZENIEM TUNELU PODSKÓRNEGO PRZEZNACZONEGO DO UŻYTKU DŁUGOTERMINOWEGO Z HOSPITALIZACJĄ,1b,2017,2017
,,79,81,1.03,0.04,,12,9,,,,,"ZAPALENIE PŁUC U CHOREGO W IMMUNOSUPRESJI - DIAGNOSTYKA (HRCT, BRONCHOSKOPIA, BAKTERIOLOGIA, SEROLOGIA, BIOPSJA), LECZENIE BEZ IMMUNOGLOBULINOTERAPII",1b,2017,2017
,,48,48,1.0,0.02,,6,7,,,,,ZGORZEL GAZOWA - KOMPLEKSOWE LECZENIE ZACHOWAWCZE I ZABIEGOWE SKOJARZONE Z TERAPIĄ HIPERBARYCZNĄ,1b,2017,2017
,,943,1110,1.18,0.18,,14,0,,,,,AFEREZA LECZNICZA POZA PLAZMAFEREZĄ I LDL-AFEREZĄ,1c,2017,2017
,,655,678,1.04,0.11,,4,2,,,,,ATEREKTOMIA WIEŃCOWA - ROTABLACJA,1c,2017,2017
,,11708,11730,1.0,1.95,,7,7,,,,,CAŁOŚCIOWA OCENA GERIATRYCZNA,1c,2017,2017
,,67,69,1.03,0.01,,8,8,,,,,CHLOROWODOREK KWASU 5-AMINOLEWULINOWEGO (5-ALA HCI) DO WIZUALIZACJI TKANEK ZŁOŚLIWYCH GLEJAKA MÓZGU,1c,2017,2017
,,181,181,1.0,0.03,,15,10,,,,,CIĄGŁA PERFUZJA PULSACYJNA NERKI W HIPOTERMII,1c,2017,2017
,,7825,7973,1.02,1.33,,21,2,,,,,CIĄGŁE LECZENIE NERKOZASTĘPCZE,1c,2017,2017
,,16401,18000,1.1,2.99,,15,8,,,,,CZĘŚCIOWE (NIEKOMPLETNE) ŻYWIENIE POZAJELITOWE,1c,2017,2017
,,665,698,1.05,0.12,,4,1,,,,,DIAGNOSTYCZNE CEWNIKOWANIE SERCA/BIOPSJA MIĘŚNIA SERCOWEGO < 18 R.Ż.,1c,2017,2017
,,235,235,1.0,0.04,,4,2,,,,,"DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE  OBU NEREK W PRZYPADKU POBRANIA WIELONARZĄDOWEGO (NERKI I INNY NARZĄD, POZA TRZUSTKĄ)",1c,2017,2017
,,83,83,1.0,0.01,,5,3,,,,,"DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE OBU NEREK  W PRZYPADKU POBRANIA WIELONARZĄDOWEGO (NERKI I  DWA INNE NARZĄDY, POZA TRZUSTKĄ)",1c,2017,2017
,,10,10,1.0,0.0,,3,4,,,,,"DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE OBU NEREK I TRZUSTKI  W PRZYPADKU POBRANIA WIELONARZĄDOWEGO (NERKI, TRZUSTKA I TRZY LUB WIĘCEJ INNYCH NARZĄDÓW)",1c,2017,2017
,,18,18,1.0,0.0,,3,2,,,,,DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE OBU NEREK I TRZUSTKI W PRZYPADKU POBRANIA WIELONARZĄDOWEGO (NERKI TRZUSTKA I DWA  INNE NARZĄDY),1c,2017,2017
,,11,11,1.0,0.0,,3,2,,,,,"DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE OBU NEREK I TRZUSTKI W PRZYPADKU POBRANIA WIELONARZĄDOWEGO (NERKI, TRZUSTKA I INNY NARZĄD)",1c,2017,2017
,,16,16,1.0,0.0,,4,3,,,,,"DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE OBU NEREK W PRZYPADKU POBRANIA WIELONARZĄDOWEGO (NERKI I TRZY LUB WIĘCEJ INNYCH NARZĄDÓW,  POZA TRZUSTKĄ)",1c,2017,2017
,,137,137,1.0,0.02,,4,2,,,,,DIAGNOSTYKA POTENCJALNEGO DAWCY I POBRANIE WYŁĄCZNIE OBU  NEREK,1c,2017,2017
,,162,162,1.0,0.03,,5,3,,,,,DIAGNOSTYKA POTENCJALNEGO DAWCY NARZĄDÓW BEZ  POBRANIA - KATEGORIA I,1c,2017,2017
,,128,137,1.07,0.02,,15,0,,,,,DIALIZA WĄTROBOWA,1c,2017,2017
,,11576,11896,1.03,1.98,,2,1,,,,,FFR/IVUS TĘTNIC WIEŃCOWYCH,1c,2017,2017
,,19,31,1.63,0.01,,2,2,,,,,HIPERTERMIA W CZASIE RADIOTERAPII,1c,2017,2017
,,268,268,1.0,0.04,,17,3,,,,,HIPOTERMIA LECZNICZA,1c,2017,2017
,,6317,6451,1.02,1.07,,3,1,,,,,IMPLANTACJA PORTU NACZYNIOWEGO,1c,2017,2017
,,24,24,1.0,0.0,,6,4,,,,,INFEKCYJNE ZAPALENIE WSIERDZIA U CHORYCH OPEROWANYCH KARDIOCHIRURGICZNIE,1c,2017,2017
,,5996,7659,1.28,1.27,,10,2,,,,,INTENSYWNA HEMODIALIZA,1c,2017,2017
,,25450,28714,1.13,4.78,,17,10,,,,,KOMPLETNE ŻYWIENIE POZAJELITOWE,1c,2017,2017
,,20056,20057,1.0,3.34,,4,3,,,,,KOSZTY DODATKOWE ZNIECZULENIA ZEWNĄTRZOPONOWEGO CIĄGŁEGO DO PORODU NIE ZAWARTE W WARTOŚCI JGP,1c,2017,2017
,,9,48,5.33,0.01,,0,0,,,,,LDL-AFEREZA,1c,2017,2017
,,9393,17189,1.83,2.86,,3,0,,,,,LECZENIE PRZETOCZENIAMI IMMUNOGLOBULIN,1c,2017,2017
,,940,955,1.02,0.16,,21,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 19 PKT,1c,2017,2017
,,1785,1801,1.01,0.3,,22,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 20 PKT,1c,2017,2017
,,1842,1865,1.01,0.31,,23,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 21 PKT,1c,2017,2017
,,2220,2245,1.01,0.37,,22,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 22 PKT,1c,2017,2017
,,3837,3881,1.01,0.65,,21,9,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 23 PKT,1c,2017,2017
,,3576,3633,1.02,0.6,,23,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 24 PKT,1c,2017,2017
,,4573,4621,1.01,0.77,,21,10,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 25 PKT,1c,2017,2017
,,5395,5465,1.01,0.91,,24,9,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 26 PKT,1c,2017,2017
,,5775,5852,1.01,0.97,,21,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 27 PKT,1c,2017,2017
,,7481,7568,1.01,1.26,,22,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 28 PKT,1c,2017,2017
,,8957,9093,1.02,1.51,,21,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 29 PKT,1c,2017,2017
,,6780,6872,1.01,1.14,,21,9,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 30 PKT,1c,2017,2017
,,9657,9833,1.02,1.64,,24,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 31 PKT,1c,2017,2017
,,11302,11495,1.02,1.91,,21,7,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 32 PKT,1c,2017,2017
,,8421,8524,1.01,1.42,,19,8,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 33 PKT,1c,2017,2017
,,10374,10574,1.02,1.76,,23,9,,,,,LECZENIE W OAIIT DLA DOROSŁYCH - OCENA WG SKALI TISS - 28 - 34 PKT,1c,2017,2017
