branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,45535,45666,1.0,0.67,9.31,3,3,,,,,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2023,2023
,,111338,114003,1.02,1.68,23.25,1,0,,,,,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2023,2023
,,132622,136213,1.03,2.01,27.77,0,0,,,,,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2023,2023
,,52151,56558,1.08,0.83,11.53,1,1,,,,,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2023,2023
,,509,509,1.0,0.01,0.1,2,1,,,,,M17 INDUKCJA PORONIENIA,1a,2023,2023
,,1704,1751,1.03,0.03,0.36,1,0,,,,,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2023,2023
,,2951,3075,1.04,0.05,0.63,1,0,,,,,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2023,2023
,,1384,1384,1.0,0.02,0.28,6,5,,,,,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2023,2023
,,169,169,1.0,0.0,0.03,7,5,,,,,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2023,2023
,,12941,13287,1.03,0.2,2.71,1,0,,,,,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2023,2023
,,5594,5852,1.05,0.09,1.19,4,3,,,,,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2023,2023
,,708,762,1.08,0.01,0.16,7,5,,,,,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2023,2023
,,5960,8376,1.41,0.12,1.71,1,0,,,,,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2023,2023
,,10384,10845,1.04,0.16,2.21,1,0,,,,,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2023,2023
,,419,474,1.13,0.01,0.1,0,0,,,,,M31 LECZENIE NIEPŁODNOŚCI ŻEŃSKIEJ,1a,2023,2023
,,159116,159144,1.0,2.35,30.55,3,3,,,,,N01 PORÓD *,1a,2023,2023
,,2543,2543,1.0,0.04,0.49,4,3,,,,,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2023,2023
,,16799,16799,1.0,0.25,3.22,7,6,,,,,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2023,2023
,,741,753,1.02,0.01,0.14,14,12,,,,,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2023,2023
,,12854,15207,1.18,0.22,2.92,2,3,,,,,"N07C CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE < 5 DNI",1a,2023,2023
,,9200,10096,1.1,0.15,1.94,6,5,,,,,"N07D CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 4 DNI",1a,2023,2023
,,3529,4111,1.16,0.06,0.79,2,0,,,,,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2023,2023
,,40,40,1.0,0.0,0.01,6,4,,,,,N08A TERAPIA WEWNĄTRZMACICZNA - 1 KATEGORIA *,1a,2023,2023
,,124,138,1.11,0.0,0.03,4,2,,,,,N08B TERAPIA WEWNĄTRZMACICZNA - 2 KATEGORIA *,1a,2023,2023
,,16005,16005,1.0,0.24,3.07,9,7,,,,,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2023,2023
,,687,687,1.0,0.01,0.13,14,11,,,,,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2023,2023
,,37868,43648,1.15,0.64,8.38,2,2,,,,,"N12 PATOLOGIA CIĄŻY I POŁOGU-DIAGNOSTYKA, OBSERWACJA, LECZENIE <12 DNI",1a,2023,2023
,,20999,20999,1.0,0.31,4.03,4,4,,,,,N13 CIĘŻKA PATOLOGIA CIĄŻY ZAKOŃCZONA PORODEM ZABIEGOWYM > 3 DNI *,1a,2023,2023
,,107513,107810,1.0,1.59,20.69,3,3,,,,,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2023,2023
,,2252,2391,1.06,0.04,0.46,44,31,,,,,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2023,2023
,,447,470,1.05,0.01,0.09,76,63,,,,,N21A CIĘŻKA PATOLOGIA NOWORODKA URODZONEGO PRZEDWCZEŚNIE > 30 DNI,1a,2023,2023
,,5901,6248,1.06,0.09,1.2,8,7,,,,,N22 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII,1a,2023,2023
,,3319,3647,1.1,0.05,0.7,7,5,,,,,N22A NOWORODEK WYMAGAJĄCY INTENSYWNEGO MONITOROWANIA I SPECJALISTYCZNEJ OPIEKI,1a,2023,2023
,,4494,4700,1.05,0.07,0.9,15,11,,,,,N23 NOWORODEK WYMAGAJĄCY INTENSYWNEJ OPIEKI,1a,2023,2023
,,95356,97106,1.02,1.43,18.64,3,3,,,,,N24 NOWORODEK WYMAGAJĄCY SZCZEGÓLNEJ OPIEKI,1a,2023,2023
,,8377,8430,1.01,0.12,1.62,3,3,,,,,N25 NOWORODEK WYMAGAJĄCY WZMOŻONEGO NADZORU,1a,2023,2023
,,5331,5783,1.08,0.09,0.79,0,0,,,,,P01 ASTMA LUB TRUDNOŚCI W ODDYCHANIU,1a,2023,2023
,,21780,22299,1.02,0.33,3.05,2,0,,,,,P03 CHOROBY GÓRNEGO ODCINKA DRÓG ODDECHOWYCH,1a,2023,2023
,,40472,42698,1.06,0.63,5.84,5,3,,,,,P04 CHOROBY DOLNYCH DRÓG ODDECHOWYCH,1a,2023,2023
,,9240,9691,1.05,0.14,1.33,6,7,,,,,P05 GŁÓWNE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2023,2023
,,61602,66560,1.08,0.98,9.11,2,2,,,,,P06 MNIEJSZE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2023,2023
,,3410,5446,1.6,0.08,0.75,0,0,,,,,P07 NOWOTWORY,1a,2023,2023
,,964,1002,1.04,0.01,0.14,2,2,,,,,P08 DRGAWKI GORĄCZKOWE,1a,2023,2023
,,6453,7017,1.09,0.1,0.96,2,2,,,,,P10 CHOROBY ENDOKRYNOLOGICZNE (BEZ CUKRZYCY),1a,2023,2023
,,8584,10638,1.24,0.16,1.46,1,0,,,,,P11 POWAŻNE CHOROBY ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2023,2023
,,35509,37363,1.05,0.55,5.11,2,2,,,,,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2023,2023
,,6771,7115,1.05,0.1,0.97,2,1,,,,,P15 ZABURZENIA ZACHOWANIA,1a,2023,2023
,,7360,8714,1.18,0.13,1.19,1,0,,,,,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2023,2023
,,3468,3763,1.09,0.06,0.51,2,0,,,,,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2023,2023
,,4509,7949,1.76,0.12,1.09,1,0,,,,,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2023,2023
,,4480,7295,1.63,0.11,1.0,0,0,,,,,P19 CHOROBY KRWI,1a,2023,2023
,,15793,17898,1.13,0.26,2.45,1,0,,,,,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2023,2023
,,30053,33901,1.13,0.5,4.64,2,2,,,,,P21 CHOROBY SERCA,1a,2023,2023
,,52508,54346,1.04,0.8,7.44,2,2,,,,,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2023,2023
,,13619,19111,1.4,0.28,2.62,2,1,,,,,P23 PADACZKA,1a,2023,2023
,,41,44,1.07,0.0,0.01,11,8,,,,,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2023,2023
,,625,1669,2.67,0.02,0.23,1,0,,,,,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2023,2023
,,2221,7776,3.5,0.11,1.06,0,0,,,,,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2023,2023
,,2516,2530,1.01,0.04,0.35,3,2,,,,,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2023,2023
,,30933,31538,1.02,0.47,4.32,3,2,,,,,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2023,2023
,,2461,2783,1.13,0.04,0.38,1,1,,,,,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2023,2023
,,329,2361,7.18,0.03,0.32,0,0,,,,,P32 ALERGIE - ODCZULANIE,1a,2023,2023
,,1160,1397,1.2,0.02,0.19,8,0,,,,,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2023,2023
,,7756,8606,1.11,0.13,1.18,2,0,,,,,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2023,2023
,,20261,20592,1.02,0.3,2.82,2,1,,,,,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2023,2023
,,3419,4748,1.39,0.07,0.65,0,0,,,,,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2023,2023
,,461,636,1.38,0.01,0.09,2,0,,,,,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2023,2023
,,3267,4949,1.51,0.07,0.68,2,0,,,,,P38 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW ,1a,2023,2023
,,4826,5990,1.24,0.09,0.82,2,2,,,,,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2023,2023
,,483,663,1.37,0.01,0.09,3,1,,,,,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2023,2023
,,2492,6896,2.77,0.1,0.94,0,0,,,,,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2023,2023
,,3210,4180,1.3,0.06,0.57,1,0,,,,,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2023,2023
,,43,43,1.0,0.0,0.01,12,11,,,,,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2023,2023
,,250,250,1.0,0.0,0.03,7,6,,,,,P44 ŚREDNIE OPARZENIA/ ODMROŻENIA > 5 DNI < 18 R.Ż.,1a,2023,2023
,,1178,1181,1.0,0.02,0.16,3,2,,,,,P45 LEKKIE OPARZENIA/ ODMROŻENIA < 18 R.Ż.,1a,2023,2023
,,53,53,1.0,0.0,0.01,4,3,,,,,P46 DUŻE CHOROBY INFEKCYJNE SKÓRY < 18 R.Ż. ,1a,2023,2023
,,20186,23374,1.16,0.34,3.2,1,0,,,,,P47 ZABURZENIA ODŻYWIENIA < 18 R.Ż.,1a,2023,2023
,,415,544,1.31,0.01,0.07,34,15,,,,,P48 INTENSYWNE LECZENIE OSTRYCH BIAŁACZEK < 18 R.Ż. ,1a,2023,2023
,,6496,8428,1.3,0.12,1.15,2,4,,,,,P49 LECZENIE ZACHOWAWCZE OKULISTYCZNE < 18 R.Ż.,1a,2023,2023
,,24962,27676,1.11,0.41,3.79,1,1,,,,,P50 DIAGNOSTYKA I LECZENIE CHORÓB UKLADU NERWOWEGO,1a,2023,2023
,,520,528,1.02,0.01,0.07,11,9,,,,,P51 POSOCZNICA O CIĘŻKIM PRZEBIEGU LECZONA ZACHOWAWCZO,1a,2023,2023
,,20476,22552,1.1,0.33,3.09,1,0,,,,,P99 INNE CHOROBY DZIECI,1a,2023,2023
,,3626,3781,1.04,0.06,0.52,1,0,,,,,PZ99 INNE PROCEDURY ZABIEGOWE  < 18 R.Ż. *,1a,2023,2023
,,441,458,1.04,0.01,0.06,9,8,,,,,PZA01 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2023,2023
,,602,675,1.12,0.01,0.09,7,3,,,,,PZA02 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2023,2023
,,329,348,1.06,0.01,0.05,5,2,,,,,PZA03 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2023,2023
,,41,43,1.05,0.0,0.01,6,6,,,,,PZB01 ZABIEGI Z WYKONANIEM FAKOWITREKTOMII <18 R.Ż. *,1a,2023,2023
,,160,207,1.29,0.0,0.03,4,4,,,,,PZB02 ZABIEGI Z WYKONANIEM WITREKTOMII <18 R.Ż *,1a,2023,2023
,,334,384,1.15,0.01,0.05,1,1,,,,,PZB03 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM < 18 R.Ż *,1a,2023,2023
,,2328,2407,1.03,0.04,0.33,2,2,,,,,PZB04 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH <18 R.Ż. *,1a,2023,2023
,,271,292,1.08,0.0,0.04,1,1,,,,,PZB05 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE <18 R.Ż.*,1a,2023,2023
,,54,73,1.35,0.0,0.01,4,2,,,,,PZB06 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE <18 R.Ż.*,1a,2023,2023
,,414,426,1.03,0.01,0.06,0,0,,,,,PZB07 MAŁE ZABIEGI W OBRĘBIE OKA <18 R.Ż.*,1a,2023,2023
,,169,172,1.02,0.0,0.02,3,2,,,,,"PZC01 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2023,2023
,,430,438,1.02,0.01,0.06,2,2,,,,,"PZC02 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2023,2023
,,25671,25817,1.01,0.38,3.53,1,1,,,,,"PZC03 USUNIĘCIE MIGDAŁKÓW I INNE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2023,2023
,,938,942,1.0,0.01,0.13,1,1,,,,,"PZC04 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2023,2023
,,408,482,1.18,0.01,0.07,4,6,,,,,PZC05 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2023,2023
,,1435,1614,1.12,0.02,0.22,2,2,,,,,PZC06 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2023,2023
,,93,93,1.0,0.0,0.01,2,2,,,,,PZC07 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2023,2023
,,222,228,1.03,0.0,0.03,1,0,,,,,PZC08 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2023,2023
,,18,18,1.0,0.0,0.0,4,4,,,,,"PZC09 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2023,2023
,,363,378,1.04,0.01,0.05,2,2,,,,,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2023,2023
,,610,639,1.05,0.01,0.09,2,2,,,,,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2023,2023
,,170,173,1.02,0.0,0.02,2,2,,,,,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",1a,2023,2023
,,3911,3929,1.0,0.06,0.54,0,0,,,,,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2023,2023
,,755,777,1.03,0.01,0.11,3,2,,,,,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,1a,2023,2023
,,2673,2736,1.02,0.04,0.37,2,2,,,,,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,1a,2023,2023
,,689,694,1.01,0.01,0.1,0,0,,,,,PZC16 ŚREDNIE ZABIEGI USZU < 18 R.Ż. *,1a,2023,2023
,,1190,1205,1.01,0.02,0.16,1,0,,,,,PZC17 MAŁE ZABIEGI USZU < 18 R.Ż. *,1a,2023,2023
,,373,377,1.01,0.01,0.05,3,3,,,,,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2023,2023
,,506,506,1.0,0.01,0.07,3,3,,,,,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2023,2023
,,560,568,1.01,0.01,0.08,1,1,,,,,PZC20 ŚREDNIE ZABIEGI NOSA < 18 R.Ż. *,1a,2023,2023
,,850,877,1.03,0.01,0.12,1,0,,,,,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2023,2023
,,73,74,1.01,0.0,0.01,3,2,,,,,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2023,2023
,,4877,4986,1.02,0.07,0.68,0,0,,,,,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2023,2023
,,508,523,1.03,0.01,0.07,7,4,,,,,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2023,2023
,,391,396,1.01,0.01,0.05,6,2,,,,,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2023,2023
,,272,284,1.04,0.0,0.04,2,2,,,,,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2023,2023
,,341,346,1.01,0.01,0.05,8,0,,,,,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2023,2023
,,62,62,1.0,0.0,0.01,7,7,,,,,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2023,2023
,,601,622,1.03,0.01,0.09,4,3,,,,,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2023,2023
,,117,245,2.09,0.0,0.03,2,2,,,,,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2023,2023
,,345,368,1.07,0.01,0.05,2,1,,,,,PZF02 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY < 18 R.Ż*,1a,2023,2023
,,201,204,1.01,0.0,0.03,9,8,,,,,PZF03 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO < 18 R.Ż. *,1a,2023,2023
,,39,39,1.0,0.0,0.01,13,9,,,,,PZF04 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R.Ż. * ,1a,2023,2023
,,924,940,1.02,0.01,0.13,7,5,,,,,PZF05 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO < 18 R.Ż. *,1a,2023,2023
,,1048,1131,1.08,0.02,0.15,2,2,,,,,PZF06 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO < 18 R.Ż. *,1a,2023,2023
,,708,718,1.01,0.01,0.1,6,5,,,,,PZF07 DUŻE ZABIEGI JAMY BRZUSZNEJ < 18 R.Ż. *,1a,2023,2023
,,400,402,1.0,0.01,0.06,3,2,,,,,PZF08 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 18 R.Ż.*,1a,2023,2023
,,61,61,1.0,0.0,0.01,1,1,,,,,PZF09 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM < 18 R.Ż.*,1a,2023,2023
,,5714,5754,1.01,0.08,0.79,1,0,,,,,PZF10 OPERACJE PRZEPUKLIN BRZUSZNYCH < 18 R.Ż. *,1a,2023,2023
,,5225,5227,1.0,0.08,0.72,5,4,,,,,PZF11 WYCIĘCIE WYROSTKA ROBACZKOWEGO < 18 R.Ż. *,1a,2023,2023
,,735,778,1.06,0.01,0.11,2,2,,,,,PZF12 ŚREDNIE ZABIEGI ODBYTU < 18 R.Ż. *,1a,2023,2023
,,426,426,1.0,0.01,0.06,3,3,,,,,PZG01 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 18 R.Ż.*,1a,2023,2023
,,120,120,1.0,0.0,0.02,5,5,,,,,PZG02 ZABIEGI ŚLEDZIONY < 18 R.Ż.*,1a,2023,2023
,,415,421,1.01,0.01,0.06,2,2,,,,,PZH01 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH < 18 R.Ż. *,1a,2023,2023
,,163,168,1.03,0.0,0.02,2,1,,,,,PZH02 ARTROSKOPIA LECZNICZA < 18 R.Ż. *,1a,2023,2023
,,2173,2268,1.04,0.03,0.31,3,2,,,,,PZH03 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 18 R.Ż. *,1a,2023,2023
,,3433,3596,1.05,0.05,0.49,2,2,,,,,PZH04 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 18 R.Ż. *,1a,2023,2023
,,1671,1722,1.03,0.03,0.24,2,2,,,,,PZH05 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ < 18 R.Ż. * ,1a,2023,2023
,,2046,2170,1.06,0.03,0.3,2,2,,,,,PZH06 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ < 18 R.Ż. *,1a,2023,2023
,,5196,5244,1.01,0.08,0.72,1,0,,,,,PZH07 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ < 18 R.Ż. *,1a,2023,2023
,,667,719,1.08,0.01,0.1,8,8,,,,,PZH08 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA < 18 R.Ż. *,1a,2023,2023
,,1981,2046,1.03,0.03,0.28,2,2,,,,,PZH09 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 18 R.Ż. * ,1a,2023,2023
,,9394,9466,1.01,0.14,1.3,2,1,,,,,PZH10 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ < 18 R.Ż. *,1a,2023,2023
,,4172,4259,1.02,0.06,0.58,1,1,,,,,PZH11 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA < 18 R.Ż. * ,1a,2023,2023
,,2888,3033,1.05,0.04,0.42,2,2,,,,,PZH12 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH < 18 R.Ż. * ,1a,2023,2023
,,5616,5990,1.07,0.09,0.82,0,0,,,,,PZH13 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH < 18 R.Ż. *,1a,2023,2023
,,2712,2961,1.09,0.04,0.41,2,2,,,,,PZH14 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.* ,1a,2023,2023
,,299,300,1.0,0.0,0.04,14,11,,,,,PZJ01 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI < 18 R.Ż. *,1a,2023,2023
,,527,528,1.0,0.01,0.07,8,6,,,,,PZJ02 ŚREDNIE OPARZENIA/ ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI < 18 R.Ż. * ,1a,2023,2023
,,1844,2641,1.43,0.04,0.36,0,0,,,,,PZJ03 LECZENIE ANOMALII NACZYNIOWYCH LASEREM PULSACYJNO-BARWNIKOWYM < 18 R.Ż. *,1a,2023,2023
,,651,693,1.06,0.01,0.09,1,0,,,,,PZJ04 DUŻE ZABIEGI SKÓRNE < 18 R.Ż.  *,1a,2023,2023
,,4266,4478,1.05,0.07,0.61,1,0,,,,,PZJ05 ZABIEGI SKÓRNE < 18 R.Ż. *,1a,2023,2023
,,125,128,1.02,0.0,0.02,0,0,,,,,"PZK01 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY < 18 R.Ż*",1a,2023,2023
,,525,539,1.03,0.01,0.07,4,3,,,,,PZK02 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
,,497,501,1.01,0.01,0.07,6,4,,,,,PZL01 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK < 18 R.Ż. *,1a,2023,2023
,,91,92,1.01,0.0,0.01,10,9,,,,,PZL02 DUŻE OTWARTE ZABIEGI MOCZOWODU < 18 R.Ż *,1a,2023,2023
,,390,427,1.09,0.01,0.06,2,2,,,,,PZL03 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU < 18 R.Ż *,1a,2023,2023
,,225,228,1.01,0.0,0.03,1,1,,,,,PZL04 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO < 18 R.Ż. * ,1a,2023,2023
,,89,98,1.1,0.0,0.01,2,2,,,,,PZL05 ENDOSKOPOWE ZABIEGI  PĘCHERZA MOCZOWEGO LUB MOCZOWODU < 18 R.Ż *,1a,2023,2023
,,1482,1521,1.03,0.02,0.21,3,1,,,,,PZL06 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ < 18 R.Ż. * ,1a,2023,2023
,,417,429,1.03,0.01,0.06,2,2,,,,,PZL07 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ < 18 R.Ż. *,1a,2023,2023
,,1461,1467,1.0,0.02,0.2,1,0,,,,,PZL08 DUŻE I ŚREDNIE ZABIEGI PRĄCIA < 18 R.Ż*,1a,2023,2023
,,5175,5210,1.01,0.08,0.71,1,0,,,,,PZL09 MAŁE ZABIEGI PRĄCIA < 18 R.Ż. * ,1a,2023,2023
